timestamp_utc,fps,processing_latency_ms,raw_gesture,raw_confidence,debounced_command,emitted_command,routed_command,current_mode
2026-05-28T14:16:38.988+00:00,1.48,33.35,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.052+00:00,2.87,20.02,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.099+00:00,4.65,16.34,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.146+00:00,6.31,27.25,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.169+00:00,10.24,15.77,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.202+00:00,12.22,18.40,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.237+00:00,14.02,15.55,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.282+00:00,14.73,30.98,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.316+00:00,16.23,27.04,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.358+00:00,16.98,35.72,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.398+00:00,17.92,31.58,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.437+00:00,18.72,18.79,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.480+00:00,19.13,27.05,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.505+00:00,21.19,15.41,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.547+00:00,21.49,29.73,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.581+00:00,22.07,27.58,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.606+00:00,24.33,15.57,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.646+00:00,24.23,31.56,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.671+00:00,25.90,16.26,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.703+00:00,26.59,18.49,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.744+00:00,26.38,27.27,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.786+00:00,26.07,32.88,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.821+00:00,26.29,26.77,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.881+00:00,25.32,29.94,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.908+00:00,26.47,19.77,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.950+00:00,26.23,33.50,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:39.991+00:00,26.19,29.95,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.028+00:00,26.25,27.68,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.078+00:00,25.55,26.87,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.099+00:00,27.80,14.38,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.134+00:00,27.84,19.06,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.170+00:00,27.89,18.43,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.199+00:00,28.51,15.76,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.232+00:00,28.70,16.66,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.263+00:00,29.00,16.07,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.299+00:00,28.86,16.37,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.333+00:00,29.05,16.85,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.367+00:00,29.02,19.66,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.412+00:00,28.32,29.05,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.438+00:00,29.29,19.52,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.465+00:00,30.44,15.92,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.500+00:00,30.28,14.51,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.537+00:00,29.97,19.38,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.567+00:00,30.26,17.77,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.605+00:00,29.92,18.97,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.637+00:00,30.03,19.21,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.666+00:00,30.42,16.79,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.700+00:00,30.16,16.70,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.733+00:00,30.34,15.90,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.765+00:00,30.25,17.89,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.799+00:00,30.15,16.08,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.837+00:00,30.01,18.80,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.869+00:00,30.08,19.43,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.905+00:00,29.81,19.97,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.936+00:00,29.99,19.56,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:40.983+00:00,29.15,34.00,,0.000,,,,Mode 1: X-Z Plane
2026-05-28T14:16:41.021+00:00,28.77,30.24,,0.000,,,,Mode 1: X-Z Plane
